,item_id,interaction
7179,2037,10
7180,29555,7
7181,2072,25
7182,1362,5
7183,22155,17
7184,1598,26
7185,6687,6
7186,3761,54
7187,11254,32
7188,20721,46
7189,12646,23
7190,12658,43
7191,7341,33
7192,85,44
7193,26281,17
7194,19742,10
7195,32718,22
7196,22660,1
7197,30768,4
7198,33603,31
7199,11540,63
7200,7286,20
7201,13786,16
7202,16926,17
7203,2585,50
7204,25909,23
7205,4616,11
7206,30836,16
7207,30837,20
7208,30838,26
7209,2076,23
7210,22075,27
7211,10212,10
7212,35028,17
7213,7352,19
7214,18374,16
7215,5812,11
7216,39129,16
7217,6331,71
7218,2896,11
7219,2897,14
7220,44414,5
7221,2943,12
7222,41897,4
7223,1986,33
7224,29955,17
7225,11034,31
7226,21874,10
7227,545,36
7228,11081,9
7229,26852,14
7230,11306,10
7231,10987,13
7232,30980,7
7233,10760,10
7234,10921,6
7235,30979,20
7236,10819,14
7237,11000,6
7238,30981,8
7239,30974,8
7240,30982,8
7241,30975,9
7242,34410,6
7243,30966,8
7244,3467,33
7245,6534,40
7246,21744,14
7247,4797,17
7248,7532,49
7249,2527,4
7250,2850,37
7251,11429,14
7252,31011,5
7253,2996,54
7254,21667,15
7255,844,6
7256,11428,34
7257,2332,14
7258,2997,23
7259,24225,12
7260,30242,13
7261,21906,21
7262,3644,69
7263,31025,14
7264,2586,54
7265,31024,14
7266,25524,2
7267,20305,1
7268,28551,10
7269,19009,11
7270,19016,17
7271,6149,15
7272,19017,19
7273,12862,18
7274,24601,26
7275,18498,31
7276,12601,68
7277,19018,19
7278,28412,41
7279,5802,26
7280,28427,35
7281,23226,43
7282,422,17
7283,22256,12
7284,21557,60
7285,21504,45
7286,30004,38
7287,21440,54
7288,29922,39
7289,1746,90
7290,24474,55
7291,2634,37
7292,11534,15
7293,3756,26
7294,24621,27
7295,26287,7
7296,12539,83
7297,17001,16
7298,13838,15
7299,19857,10
7300,17071,17
7301,31217,8
7302,19859,11
7303,13833,13
7304,19854,13
7305,19862,13
7306,17032,9
7307,19846,14
7308,19845,7
7309,19860,11
7310,31223,8
7311,28818,5
7312,659,11
7313,19849,10
7314,13852,9
7315,19850,11
7316,23054,8
7317,19844,7
7318,19847,9
7319,4275,18
7320,23466,16
7321,23540,8
7322,9125,26
7323,9127,32
7324,6302,33
7325,858,29
7326,8307,25
7327,29927,13
7328,18347,10
7329,30839,9
7330,1785,10
7331,9675,11
7332,24060,20
7333,26618,20
7334,29362,34
7335,23764,18
7336,20954,23
7337,31311,15
7338,23761,20
7339,10181,16
7340,13895,30
7341,3461,14
7342,3464,14
7343,16287,17
7344,14420,26
7345,32128,14
7346,16482,97
7347,12417,13
7348,4707,16
7349,4702,8
7350,16448,22
7351,2613,30
7352,5784,141
7353,32127,8
7354,11866,15
7355,7291,17
7356,7292,17
7357,46079,6
7358,23957,35
7359,16177,4
7360,31529,8
7361,21379,23
7362,15518,6
7363,13590,23
7364,9340,52
7365,14035,2
7366,20299,2
7367,39132,9
7368,11163,7
7369,26414,14
7370,10805,22
7371,29518,15
7372,29516,14
7373,4491,24
7374,1568,24
7375,1294,20
7376,7340,47
7377,7786,37
7378,16169,17
7379,7722,35
7380,19552,16
7381,11003,22
7382,19553,26
7383,27882,8
7384,17724,31
7385,993,27
7386,19327,12
7387,917,122
7388,44828,1
7389,31834,10
7390,31835,9
7391,10263,8
7392,26269,8
7393,18547,23
7394,10429,39
7395,15360,11
7396,11142,10
7397,10833,13
7398,2278,19
7399,2135,15
7400,6103,19
7401,7477,24
7402,17420,16
7403,17421,12
7404,27772,88
7405,26402,34
7406,15319,13
7407,15085,37
7408,31906,14
7409,6176,9
7410,31903,1
7411,6185,12
7412,685,39
7413,22487,40
7414,6683,37
7415,22504,7
7416,31944,41
7417,31943,7
7418,19462,24
7419,16593,55
7420,1679,30
7421,1685,35
7422,31962,13
7423,7078,49
7424,19714,4
7425,14275,12
7426,31987,9
7427,14207,9
7428,14274,43
7429,12230,28
7430,8627,4
7431,8628,3
7432,29919,35
7433,29897,33
7434,12110,33
7435,8817,19
7436,1769,55
7437,11309,53
7438,21464,6
7439,26072,28
7440,26259,55
7441,8736,6
7442,14246,40
7443,20755,19
7444,12726,3
7445,2390,57
7446,35612,7
7447,8311,25
7448,25429,2
7449,7049,35
7450,7121,3
7451,1745,2
7452,32045,2
7453,2678,9
7454,7293,21
7455,7297,49
7456,24118,32
7457,39237,3
7458,8214,36
7459,13859,23
7460,13783,75
7461,23760,10
7462,23762,31
7463,23763,19
7464,15327,18
7465,27277,19
7466,28988,17
7467,33467,17
7468,5211,20
7469,15249,33
7470,18865,9
7471,18866,11
7472,18867,7
7473,18868,7
7474,11248,7
7475,2001,20
7476,30955,31
7477,7130,24
7478,29997,4
7479,24291,5
7480,30901,2
7481,43214,2
7482,7639,73
7483,7640,49
7484,7643,46
7485,11015,11
7486,24566,13
7487,27086,10
7488,24567,13
7489,24568,8
7490,24569,9
7491,6413,36
7492,22456,11
7493,746,10
7494,33956,1
7495,8609,11
7496,10691,23
7497,42032,11
7498,47039,19
7499,14050,11
7500,14045,10
7501,15745,12
7502,31938,3
7503,3542,19
7504,1749,19
7505,3557,10
7506,3554,9
7507,3565,5
7508,20201,4
7509,20200,7
7510,20198,3
7511,6467,18
7512,2328,34
7513,3270,25
7514,2327,33
7515,17261,12
7516,28363,15
7517,16474,21
7518,38346,10
7519,43,17
7520,6527,33
7521,19675,18
7522,19674,53
7523,28554,10
7524,28550,24
7525,28552,9
7526,28553,15
7527,6540,18
7528,6541,23
7529,6542,22
7530,6460,81
7531,6482,17
7532,6483,17
7533,6485,14
7534,1975,19
7535,6525,18
7536,1530,19
7537,6526,19
7538,4508,48
7539,4509,64
7540,4495,38
7541,4496,36
7542,4497,35
7543,4503,25
7544,4502,22
7545,4506,22
7546,13915,43
7547,25830,30
7548,30251,14
7549,5350,8
7550,23712,17
7551,40366,5
7552,33955,20
7553,32227,2
7554,3553,31
7555,16049,5
7556,27488,10
7557,37376,3
7558,12309,6
7559,19012,29
7560,19021,14
7561,21713,23
7562,5306,51
7563,19726,13
7564,21834,27
7565,23953,55
7566,13586,37
7567,24410,50
7568,19474,34
7569,14304,9
7570,21585,7
7571,32304,14
7572,16208,31
7573,8745,20
7574,8128,30
7575,31237,20
7576,9149,26
7577,8758,24
7578,8579,22
7579,8585,19
7580,6214,18
7581,17380,18
7582,17382,19
7583,26863,20
7584,17316,18
7585,17355,11
7586,3468,16
7587,11009,17
7588,31861,12
7589,6466,17
7590,6468,5
7591,6469,38
7592,6470,11
7593,5952,12
7594,11297,17
7595,42373,7
7596,18373,6
7597,14429,28
7598,35182,19
7599,15317,14
7600,15459,15
7601,15456,6
7602,22258,5
7603,32405,16
7604,14211,11
7605,41214,15
7606,14213,11
7607,14215,11
7608,13319,12
7609,13320,6
7610,14234,6
7611,14236,8
7612,13324,7
7613,14238,4
7614,14241,6
7615,14243,5
7616,14245,11
7617,39431,6
7618,29054,8
7619,29021,12
7620,29836,11
7621,29035,10
7622,31144,12
7623,29080,6
7624,29059,7
7625,39710,8
7626,41602,9
7627,6802,20
7628,6803,12
7629,7497,21
7630,7500,22
7631,7501,26
7632,7505,29
7633,7506,19
7634,40553,3
7635,35649,7
7636,35651,12
7637,186,30
7638,188,21
7639,191,35
7640,35648,18
7641,203,26
7642,204,28
7643,12100,21
7644,15845,22
7645,20618,7
7646,10949,15
7647,5318,11
7648,13587,16
7649,23902,24
7650,12838,40
7651,35954,6
7652,26262,14
7653,32419,20
7654,19719,37
7655,8703,7
7656,16525,4
7657,32455,48
7658,12229,18
7659,21818,2
7660,32498,6
7661,3273,17
7662,34162,22
7663,34166,9
7664,571,30
7665,26356,17
7666,9875,19
7667,5403,33
7668,16901,17
7669,26374,17
7670,9874,23
7671,13997,22
7672,2685,23
7673,4614,43
7674,34157,6
7675,13396,7
7676,32480,14
7677,34164,11
7678,16524,2
7679,32487,4
7680,8229,24
7681,17084,22
7682,2766,45
7683,2823,54
7684,16211,23
7685,5761,27
7686,8821,13
7687,10755,15
7688,10593,8
7689,5765,8
7690,6016,38
7691,26340,27
7692,13307,31
7693,17320,22
7694,17330,9
7695,17332,8
7696,11947,10
7697,12557,28
7698,32382,6
7699,26534,17
7700,29003,21
7701,32537,35
7702,28997,23
7703,32538,28
7704,32539,25
7705,25736,27
7706,37930,17
7707,6882,11
7708,6883,11
7709,18052,20
7710,14247,3
7711,1145,41
7712,2674,16
7713,32663,14
7714,32176,29
7715,19328,19
7716,35882,8
7717,13458,20
7718,13474,27
7719,13467,18
7720,13470,17
7721,13460,17
7722,21304,3
7723,32404,2
7724,3042,27
7725,24739,38
7726,24266,86
7727,13306,32
7728,20644,11
7729,16126,17
7730,14878,8
7731,15353,7
7732,3366,19
7733,277,12
7734,17539,11
7735,14015,10
7736,13476,6
7737,11782,11
7738,20277,13
7739,13469,20
7740,13477,13
7741,13472,8
7742,23184,14
7743,9671,27
7744,9673,28
7745,5216,23
7746,17731,22
7747,17732,18
7748,32850,16
7749,23898,17
7750,16210,22
7751,16160,15
7752,18372,34
7753,27612,9
7754,36649,8
7755,1381,27
7756,9216,8
7757,28828,33
7758,28273,13
7759,31422,9
7760,5245,58
7761,32934,4
7762,32594,67
7763,28788,7
7764,18589,3
7765,18630,91
7766,1694,6
7767,35045,9
7768,12401,57
7769,14350,25
7770,11603,65
7771,16723,43
7772,15107,19
7773,25908,33
7774,9770,24
7775,26120,7
7776,26416,5
7777,34191,11
7778,34192,8
7779,15318,9
7780,20261,27
7781,33620,6
7782,8712,12
7783,20258,5
7784,10298,8
7785,13325,57
7786,13326,92
7787,13327,63
7788,13330,41
7789,13331,37
7790,13332,43
7791,13333,40
7792,13335,43
7793,3683,47
7794,6262,41
7795,16779,8
7796,18950,11
7797,20687,23
7798,22251,8
7799,22253,6
7800,23954,44
7801,9096,27
7802,9098,31
7803,10264,35
7804,29693,3
7805,771,55
7806,891,31
7807,24934,3
7808,26265,26
7809,6498,5
7810,9771,15
7811,20859,14
7812,7666,41
7813,31170,12
7814,22619,14
7815,13716,12
7816,13668,27
7817,40627,3
7818,12187,16
7819,20249,3
7820,26862,13
7821,3417,12
7822,33294,10
7823,2280,10
7824,12190,5
7825,26867,3
7826,16045,4
7827,12339,7
7828,21399,48
7829,12322,4
7830,11087,8
7831,33276,2
7832,1664,41
7833,33291,13
7834,11405,16
7835,20111,7
7836,20112,8
7837,20113,6
7838,14822,6
7839,12413,9
7840,19968,10
7841,31330,7
7842,23853,4
7843,33342,4
7844,17385,42
7845,14008,40
7846,26849,9
7847,14000,50
7848,17387,26
7849,12233,3
7850,20124,10
7851,20274,17
7852,8326,18
7853,24329,9
7854,31315,2
7855,20108,10
7856,34206,5
7857,9420,4
7858,33388,3
7859,5439,15
7860,14361,37
7861,7344,29
7862,33057,5
7863,31941,5
7864,29527,9
7865,17827,68
7866,6582,8
7867,36,17
7868,6556,27
7869,8333,41
7870,4890,10
7871,45739,3
7872,21587,17
7873,21671,11
7874,24163,5
7875,6584,6
7876,29522,12
7877,14,37
7878,21608,23
7879,43515,4
7880,24617,23
7881,42325,4
7882,7343,27
7883,10473,12
7884,14032,14
7885,19454,2
7886,8344,17
7887,33,25
7888,33441,6
7889,38,18
7890,16453,18
7891,21457,22
7892,29524,12
7893,14386,6
7894,10678,42
7895,9287,20
7896,8338,63
7897,19413,26
7898,26258,22
7899,24937,22
7900,21575,21
7901,26260,24
7902,21872,16
7903,33394,14
7904,6579,9
7905,21592,15
7906,8366,15
7907,21704,18
7908,13168,21
7909,2039,13
7910,16406,6
7911,14029,21
7912,5642,68
7913,24047,9
7914,24068,5
7915,18049,34
7916,7992,13
7917,7995,18
7918,25374,16
7919,8000,13
7920,7997,10
7921,8002,19
7922,8001,10
7923,8003,12
7924,7998,12
7925,7999,11
7926,2898,12
7927,26035,57
7928,3131,61
7929,3282,52
7930,10010,10
7931,9440,24
7932,16421,21
7933,16251,23
7934,16278,18
7935,16408,13
7936,16159,19
7937,2117,41
7938,16412,21
7939,33661,23
7940,32674,40
7941,30762,78
7942,1613,43
7943,10912,15
7944,11714,23
7945,17810,48
7946,33582,2
7947,33583,2
7948,31822,5
7949,32028,29
7950,11693,26
7951,20730,11
7952,20747,7
7953,20688,21
7954,8357,4
7955,6110,10
7956,32477,24
7957,8210,5
7958,7277,13
7959,7278,21
7960,7280,17
7961,7274,18
7962,21579,41
7963,14001,9
7964,8912,8
7965,13647,10
7966,33665,6
7967,32242,11
7968,27928,5
7969,12178,30
7970,44445,7
7971,8760,3
7972,22493,17
7973,12157,8
7974,14767,18
7975,13737,8
7976,8353,42
7977,19641,11
7978,831,12
7979,20861,3
7980,3860,9
7981,35904,7
7982,30298,9
7983,15812,6
7984,28396,11
7985,9774,17
7986,9775,13
7987,9810,15
7988,10028,18
7989,5195,7
7990,5177,16
7991,2860,21
7992,5492,5
7993,8077,25
7994,2608,38
7995,3321,6
7996,8200,12
7997,3322,14
7998,7221,16
7999,16927,4
8000,27719,12
8001,15987,9
8002,37134,10
8003,25930,10
8004,9765,19
8005,9845,25
8006,33805,13
8007,30586,12
8008,37144,14
8009,37145,12
8010,12672,7
8011,17796,12
8012,9295,23
8013,12030,17
8014,36468,14
8015,824,13
8016,3177,18
8017,27735,7
8018,13794,27
8019,2401,20
8020,28386,8
8021,28409,6
8022,27479,6
8023,15886,8
8024,27489,10
8025,42977,3
8026,3682,51
8027,17288,6
8028,5788,8
8029,17291,3
8030,7981,9
8031,29553,17
8032,19718,4
8033,5734,11
8034,19710,4
8035,33618,7
8036,18617,7
8037,31438,6
8038,29533,5
8039,8685,9
8040,28275,13
8041,16627,20
8042,27426,7
8043,9502,16
8044,9465,16
8045,31815,8
8046,41173,2
8047,22302,19
8048,2758,9
8049,27721,19
8050,2761,7
8051,27687,13
8052,27662,7
8053,27714,4
8054,27723,10
8055,27716,6
8056,755,7
8057,2757,19
8058,9407,38
8059,9424,76
8060,9507,29
8061,9509,23
8062,16497,48
8063,34022,33
8064,13851,17
8065,23171,18
8066,8076,15
8067,8275,12
8068,357,17
8069,19673,47
8070,21039,35
8071,4884,21
8072,4878,35
8073,4883,8
8074,16343,33
8075,34147,15
8076,28157,16
8077,34149,13
8078,30462,46
8079,25038,38
8080,33774,14
8081,5219,6
8082,34145,14
8083,33792,11
8084,2392,13
8085,2395,15
8086,34146,12
8087,2344,14
8088,2399,13
8089,30322,10
8090,18608,9
8091,30346,12
8092,35759,15
8093,16993,5
8094,5198,11
8095,23207,14
8096,22592,14
8097,33793,10
8098,18609,11
8099,34144,13
8100,36664,4
8101,39711,3
8102,36569,11
8103,8230,9
8104,8220,6
8105,8224,16
8106,8226,19
8107,8225,6
8108,8223,11
8109,8236,10
8110,12391,32
8111,19746,13
8112,14498,18
8113,3354,38
8114,14836,13
8115,14599,7
8116,29523,16
8117,7172,41
8118,12493,10
8119,34685,2
8120,68,9
8121,22460,21
8122,25823,16
8123,19325,42
8124,25968,16
8125,38345,8
8126,25967,13
8127,10979,10
8128,31511,17
8129,28967,10
8130,38109,9
8131,32992,10
8132,24331,6
8133,24295,8
8134,40144,4
8135,37580,12
8136,19571,14
8137,11601,5
8138,14355,4
8139,39726,10
8140,35971,8
8141,13722,16
8142,14002,21
8143,19099,9
8144,19100,10
8145,19102,12
8146,491,14
8147,24608,11
8148,2884,16
8149,2885,13
8150,12679,34
8151,12814,33
8152,5758,61
8153,30256,5
8154,8740,4
8155,9401,18
8156,34341,9
8157,24388,31
8158,14240,48
8159,33310,3
8160,32201,4
8161,16257,17
8162,34363,5
8163,34360,9
8164,812,14
8165,3757,46
8166,12337,9
8167,6254,82
8168,34412,3
8169,14816,11
8170,8530,61
8171,21541,32
8172,33148,53
8173,1150,11
8174,26559,37
8175,22623,18
8176,12739,38
8177,13408,9
8178,16872,4
8179,20840,14
8180,6184,19
8181,14616,25
8182,15320,7
8183,15321,10
8184,15323,5
8185,17513,8
8186,26338,10
8187,12550,22
8188,13219,29
8189,12678,22
8190,12815,35
8191,15086,38
8192,34523,7
8193,34524,2
8194,15452,4
8195,44105,3
8196,27588,17
8197,12669,28
8198,18127,26
8199,24276,13
8200,5499,133
8201,23222,59
8202,24475,20
8203,16236,22
8204,19554,18
8205,16237,16
8206,16121,21
8207,16411,16
8208,15873,16
8209,16176,9
8210,16238,13
8211,16409,15
8212,16410,14
8213,16413,55
8214,16414,50
8215,16118,51
8216,30629,15
8217,8845,12
8218,28844,18
8219,43047,9
8220,9396,10
8221,23773,45
8222,23789,7
8223,28842,8
8224,42436,11
8225,25261,9
8226,20951,6
8227,32022,7
8228,30627,13
8229,30628,10
8230,32058,12
8231,35611,9
8232,24318,9
8233,34624,5
8234,6368,24
8235,39516,10
8236,7285,15
8237,7287,26
8238,7288,31
8239,7289,15
8240,7290,22
8241,7294,15
8242,7299,36
8243,7300,34
8244,7301,35
8245,7303,43
8246,7304,35
8247,7305,32
8248,37316,5
8249,15227,21
8250,34694,7
8251,5021,28
8252,22447,26
8253,22443,18
8254,22484,11
8255,22521,18
8256,26769,25
8257,26956,31
8258,32950,34
8259,8843,14
8260,16110,25
8261,13752,21
8262,25743,8
8263,21829,14
8264,25708,24
8265,7872,6
8266,7812,4
8267,14866,2
8268,7869,1
8269,7848,6
8270,13057,7
8271,7863,4
8272,7794,1
8273,7876,11
8274,14871,12
8275,22985,14
8276,16970,11
8277,16874,10
8278,16011,16
8279,34780,6
8280,33866,5
8281,18306,13
8282,18307,12
8283,19420,16
8284,3224,7
8285,11424,32
8286,15477,49
8287,30617,35
8288,6698,26
8289,19976,14
8290,12774,26
8291,12775,19
8292,12782,21
8293,2546,4
8294,23613,5
8295,2537,7
8296,17793,13
8297,17771,18
8298,19978,24
8299,19979,7
8300,19982,10
8301,19983,5
8302,19985,6
8303,26916,43
8304,26913,24
8305,10249,24
8306,26915,19
8307,36879,12
8308,25815,16
8309,7007,24
8310,3289,19
8311,3286,18
8312,3283,63
8313,2920,24
8314,239,38
8315,243,34
8316,244,48
8317,34865,4
8318,7091,25
8319,35311,22
8320,10244,21
8321,10096,30
8322,13754,16
8323,26918,12
8324,10151,15
8325,10196,9
8326,19181,16
8327,10254,14
8328,10183,11
8329,41807,20
8330,33964,20
8331,5372,71
8332,26094,12
8333,27506,12
8334,25249,12
8335,23311,17
8336,40491,7
8337,7010,19
8338,7011,8
8339,7083,14
8340,24974,19
8341,27408,4
8342,21353,13
8343,30502,2
8344,27681,13
8345,11381,12
8346,28572,9
8347,11416,6
8348,34866,8
8349,21343,5
8350,34005,9
8351,2752,11
8352,2753,10
8353,34011,4
8354,17794,15
8355,22792,9
8356,23890,7
8357,27411,5
8358,6995,10
8359,6999,7
8360,6990,8
8361,7001,6
8362,7002,11
8363,7003,6
8364,7062,8
8365,7065,6
8366,25227,39
8367,26914,21
8368,9131,19
8369,9129,19
8370,9124,58
8371,9126,19
8372,36379,20
8373,9130,16
8374,33339,20
8375,16467,30
8376,17772,5
8377,11853,25
8378,12268,1
8379,26117,16
8380,36928,5
8381,32141,20
8382,11642,4
8383,11535,8
8384,11864,12
8385,28740,7
8386,23842,6
8387,14458,4
8388,5258,43
8389,23733,10
8390,8306,25
8391,19691,5
8392,12198,3
8393,4608,24
8394,26561,10
8395,12723,3
8396,12080,23
8397,16893,13
8398,12205,4
8399,3375,25
8400,25921,8
8401,17549,9
8402,12719,2
8403,34995,9
8404,12201,11
8405,11253,24
8406,30899,1
8407,12289,4
8408,12290,4
8409,27033,11
8410,11997,8
8411,10112,2
8412,22298,8
8413,22299,10
8414,1724,9
8415,6499,11
8416,6501,10
8417,6502,3
8418,1661,8
8419,22301,6
8420,1447,18
8421,13621,15
8422,34771,14
8423,31092,3
8424,31093,6
8425,42214,4
8426,42212,5
8427,28337,5
8428,28338,9
8429,15663,15
8430,1834,9
8431,9515,16
8432,9516,22
8433,12104,5
8434,2796,5
8435,6474,33
8436,6475,34
8437,6477,36
8438,6479,37
8439,18644,11
8440,13898,24
8441,14209,22
8442,28135,19
8443,34901,20
8444,35100,4
8445,30907,12
8446,10457,12
8447,6438,39
8448,6437,36
8449,6439,30
8450,6441,26
8451,6442,30
8452,6443,31
8453,6476,35
8454,1079,7
8455,29370,14
8456,23755,10
8457,35171,3
8458,34959,3
8459,27891,32
8460,11520,22
8461,16649,21
8462,27185,20
8463,26082,10
8464,27504,5
8465,27481,9
8466,35247,4
8467,3023,2
8468,20858,16
8469,2376,11
8470,2448,4
8471,14647,5
8472,5367,37
8473,37698,37
8474,12078,10
8475,30500,15
8476,41647,12
8477,35279,6
8478,24362,3
8479,5284,13
8480,23001,3
8481,17964,4
8482,45122,5
8483,24361,3
8484,4678,31
8485,41646,16
8486,29234,7
8487,16984,17
8488,16968,20
8489,16916,19
8490,16930,15
8491,16827,16
8492,16967,9
8493,3108,33
8494,20577,17
8495,14857,17
8496,20297,18
8497,3871,9
8498,29647,15
8499,17431,10
8500,17433,10
8501,17434,11
8502,17435,11
8503,17436,11
8504,17437,12
8505,17438,18
8506,17440,9
8507,17441,11
8508,17442,9
8509,1967,2
8510,15355,2
8511,15354,3
8512,15356,1
8513,2022,2
8514,6428,8
8515,19693,6
8516,19696,6
8517,19697,9
8518,12720,4
8519,10553,20
8520,16370,15
8521,16279,11
8522,16264,11
8523,33325,2
8524,16115,24
8525,33326,32
8526,33343,2
8527,33344,20
8528,6649,43
8529,6650,45
8530,25732,12
8531,29625,27
8532,10223,20
8533,9795,42
8534,33556,17
8535,17966,17
8536,33600,10
8537,16735,27
8538,16725,27
8539,16732,28
8540,20732,24
8541,20674,2
8542,20642,3
8543,5358,9
8544,16726,23
8545,35522,8
8546,35521,8
8547,20749,4
8548,20684,3
8549,35528,2
8550,27864,14
8551,34077,5
8552,27265,4
8553,33771,3
8554,4863,7
8555,34152,6
8556,5603,33
8557,5171,14
8558,16992,14
8559,13819,18
8560,19282,26
8561,28155,5
8562,26313,36
8563,13480,14
8564,11352,10
8565,13413,3
8566,10072,7
8567,510,12
8568,2901,14
8569,507,16
8570,10074,3
8571,9817,21
8572,2903,14
8573,35569,5
8574,13426,9
8575,35566,23
8576,2899,18
8577,2905,11
8578,5174,9
8579,35595,31
8580,13410,4
8581,10070,8
8582,13481,44
8583,13407,6
8584,710,11
8585,805,23
8586,35591,8
8587,11349,15
8588,11354,9
8589,20957,28
8590,7113,30
8591,8437,12
8592,13860,20
8593,17040,36
8594,17076,39
8595,22627,17
8596,21295,18
8597,30876,21
8598,15828,16
8599,15810,7
8600,28747,45
8601,33319,18
8602,33320,22
8603,33321,12
8604,35679,3
8605,25798,15
8606,25803,11
8607,33322,12
8608,33323,19
8609,33324,13
8610,33318,20
8611,12072,12
8612,12126,17
8613,12144,8
8614,12153,10
8615,29329,8
8616,3144,7
8617,12156,4
8618,11651,5
8619,12158,5
8620,12159,11
8621,12160,13
8622,12161,9
8623,30017,8
8624,29328,6
8625,9400,18
8626,14565,4
8627,12122,8
8628,2488,11
8629,16008,17
8630,16010,14
8631,16007,9
8632,2353,26
8633,2349,24
8634,33772,8
8635,2359,8
8636,30333,8
8637,19141,5
8638,11884,27
8639,14887,3
8640,33693,2
8641,6506,4
8642,32146,11
8643,16050,20
8644,16029,7
8645,34550,13
8646,35841,4
8647,27524,3
8648,33435,3
8649,33408,1
8650,2951,24
8651,15748,7
8652,43179,2
8653,2525,2
8654,39388,13
8655,12121,21
8656,15008,8
8657,4580,4
8658,2450,2
8659,5869,1
8660,19370,18
8661,10868,33
8662,33056,3
8663,3454,16
8664,21487,13
8665,21553,26
8666,26911,18
8667,16705,19
8668,10238,15
8669,7816,11
8670,7854,9
8671,14875,15
8672,7831,7
8673,7904,11
8674,13655,17
8675,9796,43
8676,25762,9
8677,13115,2
8678,31833,11
8679,27526,11
8680,13913,8
8681,28385,8
8682,31836,8
8683,28425,6
8684,31837,7
8685,28638,7
8686,7179,21
8687,11872,14
8688,3022,23
8689,31018,10
8690,8322,32
8691,790,38
8692,17801,17
8693,9225,9
8694,22591,7
8695,18305,12
8696,3336,14
8697,3281,9
8698,26341,22
8699,10169,3
8700,9452,40
8701,7702,28
8702,7672,21
8703,7669,23
8704,7704,13
8705,33535,20
8706,14830,6
8707,21636,7
8708,35447,6
8709,2671,26
8710,2672,18
8711,21458,6
8712,32815,7
8713,21627,3
8714,21615,3
8715,39618,3
8716,5247,5
8717,36384,10
8718,21593,6
8719,10568,9
8720,12547,9
8721,22081,23
8722,26302,10
8723,21214,9
8724,34163,12
8725,26135,15
8726,26134,20
8727,4679,18
8728,4681,12
8729,4682,12
8730,4683,6
8731,6057,48
8732,36219,4
8733,16416,9
8734,16417,5
8735,16297,8
8736,15329,11
8737,36226,6
8738,4856,12
8739,24599,5
8740,10968,8
8741,24260,31
8742,6494,16
8743,6495,6
8744,6496,6
8745,6491,10
8746,22495,24
8747,17264,7
8748,17265,4
8749,17266,6
8750,17267,4
8751,17268,5
8752,17269,3
8753,17270,3
8754,17271,5
8755,14091,37
8756,17543,3
8757,23237,28
8758,456,25
8759,6789,7
8760,34733,4
8761,246,25
8762,8316,36
8763,39194,19
8764,13710,29
8765,36298,9
8766,36070,11
8767,31316,7
8768,8336,49
8769,7342,25
8770,22319,27
8771,32679,11
8772,34165,18
8773,36392,9
8774,36393,16
8775,11350,11
8776,14388,30
8777,20683,19
8778,21894,19
8779,12151,35
8780,22752,23
8781,27673,16
8782,4659,26
8783,25168,19
8784,25156,21
8785,17325,13
8786,8414,72
8787,9422,19
8788,18348,19
8789,43896,4
8790,8657,15
8791,7813,30
8792,13802,10
8793,32459,6
8794,4690,9
8795,9794,31
8796,4689,14
8797,13926,13
8798,7129,35
8799,28261,17
8800,35395,8
8801,14567,12
8802,14841,8
8803,16709,43
8804,25120,38
8805,21220,42
8806,36059,11
8807,34160,14
8808,10213,14
8809,34161,15
8810,10217,10
8811,10291,27
8812,4220,22
8813,3958,18
8814,10009,13
8815,5205,10
8816,10012,11
8817,2686,16
8818,2687,16
8819,3110,17
8820,9901,8
8821,3145,18
8822,32494,9
8823,36467,12
8824,26939,8
8825,22341,10
8826,26989,13
8827,36469,10
8828,30581,20
8829,2788,7
8830,36486,4
8831,30582,8
8832,3278,7
8833,19727,17
8834,3340,24
8835,3339,21
8836,19523,9
8837,3342,18
8838,2966,14
8839,19739,4
8840,19741,6
8841,19744,7
8842,14941,10
8843,4276,17
8844,19733,43
8845,10342,18
8846,19734,15
8847,19736,14
8848,19737,13
8849,19738,13
8850,17997,16
8851,12532,14
8852,19871,6
8853,19872,7
8854,5302,10
8855,5411,17
8856,5327,8
8857,19867,4
8858,20950,12
8859,9512,23
8860,2372,4
8861,12077,12
8862,3305,12
8863,13478,16
8864,10351,38
8865,895,5
8866,3174,40
8867,11984,12
8868,16943,2
8869,25638,4
8870,19765,15
8871,30019,15
8872,2554,8
8873,39219,4
8874,17784,13
8875,715,11
8876,19751,3
8877,2856,15
8878,859,5
8879,30008,18
8880,2538,4
8881,9779,13
8882,23153,2
8883,5282,7
8884,4485,23
8885,30393,3
8886,13459,9
8887,5369,14
8888,26540,9
8889,745,20
8890,36672,6
8891,39168,7
8892,13444,13
8893,27744,7
8894,2362,2
8895,35702,18
8896,31188,16
8897,2473,3
8898,16523,8
8899,19766,12
8900,18588,21
8901,19972,10
8902,7185,9
8903,26058,49
8904,29711,7
8905,17000,7
8906,17057,14
8907,17072,9
8908,3263,19
8909,9902,36
8910,16980,14
8911,3175,26
8912,17053,10
8913,9907,19
8914,31272,8
8915,3171,26
8916,3176,21
8917,17079,21
8918,17044,8
8919,9905,17
8920,3310,11
8921,3172,27
8922,16951,14
8923,9906,21
8924,36696,10
8925,21909,8
8926,43627,7
8927,19749,7
8928,16923,4
8929,2435,10
8930,9782,10
8931,21910,17
8932,17782,19
